Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768641285,200,,Aggregated,59.100000,26.400000,7,8,9,10,12,14,17,20,45,52,52,3291,1394,7,7.366693285019767,1.0103749999998968,51.96837500000129,2175.833485262838
1768641286,200,,Aggregated,59.600000,26.000000,7,8,9,10,12,14,18,22,50,52,52,3347,1420,7,7.442716529429353,1.0103749999998968,51.96837500000129,2166.447266208545
1768641287,200,,Aggregated,59.700000,25.200000,7,8,9,10,12,14,17,21,50,52,52,3401,1444,7,7.43484707086152,1.0103749999998968,51.96837500000129,2157.5116142311085
1768641288,200,,Aggregated,59.000000,25.800000,7,8,9,10,12,14,17,21,50,52,52,3459,1464,7,7.405246087597586,1.0103749999998968,51.96837500000129,2163.4625614339407
1768641289,200,,Aggregated,59.300000,26.800000,7,8,9,10,12,14,17,21,50,52,52,3515,1493,7,7.402606060881953,1.0103749999998968,51.96837500000129,2159.4586059743956
1768641290,200,,Aggregated,58.500000,25.700000,7,8,9,10,12,14,17,21,50,52,52,3569,1516,7,7.413257077892985,1.0103749999998968,51.96837500000129,2155.054917343794
1768641291,200,,Aggregated,56.700000,25.200000,7,8,9,10,12,14,17,21,50,52,52,3624,1539,7,7.409628176324511,1.0103749999998968,51.96837500000129,2160.41142384106
1768641292,200,,Aggregated,57.800000,25.500000,7,8,9,10,12,14,17,21,50,52,52,3678,1561,7,7.395537352637308,1.0103749999998968,51.96837500000129,2176.699836867863
1768641293,200,,Aggregated,56.900000,25.300000,7,8,9,10,12,14,17,21,50,52,52,3735,1590,7,7.385276687014728,1.0103749999998968,51.96837500000129,2176.9657295850066
1768641294,200,,Aggregated,56.700000,24.500000,7,8,9,10,12,14,17,21,50,52,52,3810,1626,7,7.380439361417337,1.0103749999998968,51.96837500000129,2184.7813648293964
1768641295,200,,Aggregated,57.000000,25.000000,7,8,9,10,12,14,17,21,50,52,52,3869,1649,7,7.369936376066179,1.0103749999998968,51.96837500000129,2184.236753683122
1768641296,200,,Aggregated,57.400000,25.900000,7,8,9,10,12,14,17,20,50,52,52,3932,1671,7,7.3599347980671475,1.0103749999998968,51.96837500000129,2187.923702950153
1768641297,200,,Aggregated,58.100000,26.100000,7,8,9,10,12,14,17,20,50,52,52,3987,1689,7,7.3415552101830945,1.0103749999998968,51.96837500000129,2203.618008527715
1768641298,200,,Aggregated,58.200000,25.400000,7,8,9,10,12,14,17,20,50,52,52,4047,1718,7,7.333848272547561,1.0103749999998968,51.96837500000129,2216.609834445268
1768641299,200,,Aggregated,58.600000,24.300000,7,8,9,10,12,14,17,20,50,52,52,4104,1744,7,7.337886157894737,1.0103749999998968,51.96837500000129,2222.8326023391814
1768641300,200,,Aggregated,58.600000,25.500000,7,8,9,10,12,14,17,20,50,52,52,4182,1781,7,7.34561606384506,1.0103749999998968,51.96837500000129,2225.145863223338
1768641301,200,,Aggregated,59.300000,25.500000,7,8,9,10,12,14,17,20,50,52,52,4233,1802,7,7.343518772974277,1.0103749999998968,51.96837500000129,2229.024805102764
1768641302,200,,Aggregated,59.900000,25.800000,7,8,9,10,12,14,17,20,50,52,52,4289,1818,7,7.331102823268859,1.0103749999998968,51.96837500000129,2234.8559104686406
1768641303,200,,Aggregated,61.100000,26.800000,7,8,9,10,12,14,17,20,50,52,52,4352,1845,7,7.327302277803341,1.0103749999998968,51.96837500000129,2233.828814338235
1768641304,200,,Aggregated,60.700000,25.600000,7,8,9,10,12,14,17,20,50,52,52,4411,1865,7,7.3347690652913515,1.0103749999998968,51.96837500000129,2245.385173430061
1768641305,200,,Aggregated,60.400000,25.200000,7,8,9,10,12,14,17,20,50,52,52,4461,1889,7,7.324883512441192,1.0103749999998968,51.96837500000129,2236.027123963237
1768641306,200,,Aggregated,61.000000,24.000000,7,8,9,10,12,14,17,20,50,52,52,4523,1926,7,7.3297157338050525,1.0103749999998968,51.96837500000129,2233.254477116958
1768641307,200,,Aggregated,59.100000,24.100000,7,8,9,10,12,14,17,20,50,52,52,4582,1951,7,7.357312057398564,1.0103749999998968,51.96837500000129,2233.0776953295504
1768641308,200,,Aggregated,58.900000,24.700000,7,8,9,10,12,14,17,20,50,52,52,4636,1972,7,7.384039332614374,1.0103749999998968,51.96837500000129,2241.433132010354
1768641309,200,,Aggregated,58.300000,25.700000,7,8,9,10,12,14,17,21,50,52,52,4687,1986,7,7.440988206528747,1.0103749999998968,51.96837500000129,2238.394922125027
1768641310,200,,Aggregated,59.000000,25.300000,7,8,9,10,12,14,17,22,50,52,52,4749,2018,7,7.4827355272689475,1.0103749999998968,51.96837500000129,2244.7555274794695
1768641311,200,,Aggregated,58.600000,24.600000,7,8,9,10,12,14,17,21,50,52,52,4809,2044,7,7.493939050946193,1.0103749999998968,51.96837500000129,2244.8706591807027
1768641312,200,,Aggregated,57.500000,24.100000,7,8,9,10,12,14,17,21,50,52,52,4875,2072,7,7.497473175794918,1.0103749999998968,51.96837500000129,2242.3068717948718
1768641313,200,,Aggregated,57.200000,23.900000,7,8,9,10,12,14,17,21,50,52,52,4928,2103,7,7.512077782467571,1.0103749999998968,51.96837500000129,2233.3912337662337
1768641314,200,,Aggregated,58.000000,24.700000,7,8,9,10,12,14,17,21,50,52,52,4986,2124,7,7.523011938227078,1.0103749999998968,51.96837500000129,2237.951664661051
1768641315,200,,Aggregated,58.000000,25.700000,7,8,9,10,12,14,17,21,49,52,52,5049,2152,7,7.545568985937842,1.0103749999998968,51.96837500000129,2243.711824123589
1768641316,200,,Aggregated,57.000000,26.100000,7,8,9,10,12,15,17,21,49,52,52,5097,2171,7,7.5527373576614165,1.0103749999998968,51.96837500000129,2234.9313321561704
1768641317,200,,Aggregated,58.100000,25.700000,7,8,9,10,12,15,18,21,49,52,52,5157,2195,7,7.613298772348321,1.0103749999998968,51.96837500000129,2234.7128175295716
1768641318,200,,Aggregated,57.700000,25.000000,7,8,10,10,12,15,18,21,49,52,52,5221,2231,7,7.627448081785159,1.0103749999998968,51.96837500000129,2219.6360850411797
1768641319,200,,Aggregated,58.100000,24.700000,7,8,10,10,12,15,18,21,49,52,52,5264,2253,7,7.637265992971187,1.0103749999998968,51.96837500000129,2214.1990881458964
1768641320,200,,Aggregated,57.800000,25.500000,7,8,10,10,12,15,18,21,49,52,52,5328,2285,7,7.649788799174231,1.0103749999998968,51.96837500000129,2208.614864864865
1768641321,200,,Aggregated,57.900000,26.600000,7,8,10,10,12,15,18,22,49,52,52,5387,2310,7,7.653858720995043,1.0103749999998968,51.96837500000129,2209.2160757378874
1768641322,200,,Aggregated,57.700000,26.600000,7,8,10,10,12,15,18,22,49,52,52,5449,2340,7,7.655684959992712,1.0103749999998968,51.96837500000129,2219.3582308680493
1768641323,200,,Aggregated,58.400000,26.700000,7,8,10,10,13,15,18,22,49,52,52,5512,2361,7,7.671805699383207,1.0103749999998968,51.96837500000129,2231.669992743106
1768641324,200,,Aggregated,56.900000,26.800000,7,8,10,10,13,15,18,22,49,52,52,5564,2383,7,7.6752014166068205,1.0103749999998968,51.96837500000129,2227.170920201294
1768641325,200,,Aggregated,57.600000,26.200000,7,8,10,10,13,15,18,21,49,52,52,5619,2405,7,7.678465172450676,1.0103749999998968,51.96837500000129,2221.451147891084
1768641326,200,,Aggregated,57.900000,25.800000,7,8,10,10,12,15,18,21,49,52,52,5684,2437,7,7.669995405876214,1.0103749999998968,51.96837500000129,2211.9739619985926
1768641327,200,,Aggregated,57.100000,25.500000,7,8,10,10,12,15,18,21,49,52,52,5742,2463,7,7.678376903343867,1.0103749999998968,51.96837500000129,2203.497213514455
